YearMonth,temp_bins,0
200007,70-79F,24
200007,80-89F,2
200007,90-99F,0
200007,>100F,0
200008,40-49F,0
200008,50-59F,0
200008,60-69F,3
200008,70-79F,17
200008,80-89F,10
200008,90-99F,1
200008,>100F,0
200009,40-49F,0
200009,50-59F,0
200009,60-69F,1
200009,70-79F,18
200009,80-89F,7
200009,90-99F,4
200009,>100F,0
200010,40-49F,0
200010,50-59F,1
200010,60-69F,13
200010,70-79F,15
200010,80-89F,2
200010,90-99F,0
200010,>100F,0
200011,40-49F,0
200011,50-59F,10
200011,60-69F,16
200011,70-79F,4
200011,80-89F,0
200011,90-99F,0
200011,>100F,0
200012,40-49F,0
200012,50-59F,13
200012,60-69F,18
200012,70-79F,0
200012,80-89F,0
200012,90-99F,0
200012,>100F,0
200101,40-49F,0
200101,50-59F,19
200101,60-69F,10
200101,70-79F,0
200101,80-89F,0
200101,90-99F,0
200101,>100F,0
200102,40-49F,1
200102,50-59F,9
200102,60-69F,15
200102,70-79F,3
200102,80-89F,0
200102,90-99F,0
200102,>100F,0
200103,40-49F,0
200103,50-59F,1
200103,60-69F,10
200103,70-79F,3
200103,80-89F,1
200103,90-99F,0
200103,>100F,0
200104,40-49F,0
200104,50-59F,3
200104,60-69F,17
200104,70-79F,6
200104,80-89F,1
200104,90-99F,0
200104,>100F,0
200105,40-49F,0
200105,50-59F,0
200105,60-69F,5
200105,70-79F,14
200105,80-89F,9
200105,90-99F,2
200105,>100F,1
200106,40-49F,0
200106,50-59F,0
200106,60-69F,0
200106,70-79F,17
200106,80-89F,9
200106,90-99F,4
200106,>100F,0
200107,40-49F,0
200107,50-59F,0
200107,60-69F,4
200107,70-79F,23
200107,80-89F,2
200107,90-99F,2
200107,>100F,0
200108,40-49F,0
200108,50-59F,0
200108,60-69F,1
200108,70-79F,20
200108,80-89F,10
200108,90-99F,0
200108,>100F,0
200109,40-49F,0
200109,50-59F,0
200109,60-69F,6
200109,70-79F,21
200109,80-89F,3
200109,90-99F,0
200109,>100F,0
200110,40-49F,0
200110,50-59F,0
200110,60-69F,9
200110,70-79F,14
200110,80-89F,5
200110,90-99F,3
200110,>100F,0
200111,40-49F,0
200111,50-59F,6
200111,60-69F,17
200111,70-79F,7
200111,80-89F,0
200111,90-99F,0
200111,>100F,0
200112,40-49F,0
200112,50-59F,28
200112,60-69F,3
200112,70-79F,0
200112,80-89F,0
200112,90-99F,0
200112,>100F,0
200201,40-49F,1
200201,50-59F,23
200201,60-69F,7
200201,70-79F,0
200201,80-89F,0
200201,90-99F,0
200201,>100F,0
200202,40-49F,0
200202,50-59F,9
200202,60-69F,14
200202,70-79F,5
200202,80-89F,0
200202,90-99F,0
200202,>100F,0
200203,40-49F,0
200203,50-59F,4
200203,60-69F,21
200203,70-79F,6
200203,80-89F,0
200203,90-99F,0
200203,>100F,0
200204,40-49F,0
200204,50-59F,3
200204,60-69F,17
200204,70-79F,8
200204,80-89F,2
200204,90-99F,0
200204,>100F,0
200205,40-49F,0
200205,50-59F,1
200205,60-69F,12
200205,70-79F,17
200205,80-89F,1
200205,90-99F,0
200205,>100F,0
200206,40-49F,0
200206,50-59F,0
200206,60-69F,4
200206,70-79F,15
200206,80-89F,9
200206,90-99F,2
200206,>100F,0
200207,40-49F,0
200207,50-59F,0
200207,60-69F,1
200207,70-79F,24
200207,80-89F,3
200207,90-99F,3
200207,>100F,0
200208,40-49F,0
200208,50-59F,0
200208,60-69F,5
200208,70-79F,19
200208,80-89F,4
200208,90-99F,3
200208,>100F,0
200209,40-49F,0
200209,50-59F,0
200209,60-69F,3
200209,70-79F,16
200209,80-89F,6
200209,90-99F,5
200209,>100F,0
200210,40-49F,0
200210,50-59F,2
200210,60-69F,10
200210,70-79F,12
200210,80-89F,5
200210,90-99F,2
200210,>100F,0
200211,40-49F,0
200211,50-59F,0
200211,60-69F,18
200211,70-79F,12
200211,80-89F,0
200211,90-99F,0
200211,>100F,0
200212,40-49F,0
200212,50-59F,13
200212,60-69F,18
200212,70-79F,0
200212,80-89F,0
200212,90-99F,0
200212,>100F,0
200301,40-49F,0
200301,50-59F,5
200301,60-69F,26
200301,70-79F,0
200301,80-89F,0
200301,90-99F,0
200301,>100F,0
200302,40-49F,0
200302,50-59F,4
200302,60-69F,22
200302,70-79F,2
200302,80-89F,0
200302,90-99F,0
200302,>100F,0
200303,40-49F,0
200303,50-59F,1
200303,60-69F,21
200303,70-79F,7
200303,80-89F,2
200303,90-99F,0
200303,>100F,0
200304,40-49F,0
200304,50-59F,1
200304,60-69F,22
200304,70-79F,7
200304,80-89F,0
200304,90-99F,0
200304,>100F,0
200305,40-49F,0
200305,50-59F,0
200305,60-69F,13
200305,70-79F,13
200305,80-89F,4
200305,90-99F,1
200305,>100F,0
200306,40-49F,0
200306,50-59F,0
200306,60-69F,4
200306,70-79F,15
200306,80-89F,8
200306,90-99F,1
200306,>100F,2
200307,40-49F,0
200307,50-59F,0
200307,60-69F,0
200307,70-79F,18
200307,80-89F,10
200307,90-99F,3
200307,>100F,0
200308,40-49F,0
200308,50-59F,0
200308,60-69F,0
200308,70-79F,16
200308,80-89F,14
200308,90-99F,1
200308,>100F,0
200309,40-49F,0
200309,50-59F,0
200309,60-69F,1
200309,70-79F,19
200309,80-89F,3
200309,90-99F,5
200309,>100F,2
200310,40-49F,0
200310,50-59F,0
200310,60-69F,5
200310,70-79F,15
200310,80-89F,7
200310,90-99F,4
200310,>100F,0
200311,40-49F,0
200311,50-59F,6
200311,60-69F,22
200311,70-79F,2
200311,80-89F,0
200311,90-99F,0
200311,>100F,0
200312,40-49F,0
200312,50-59F,16
200312,60-69F,15
200312,70-79F,0
200312,80-89F,0
200312,90-99F,0
200312,>100F,0
200401,40-49F,0
200401,50-59F,23
200401,60-69F,8
200401,70-79F,0
200401,80-89F,0
200401,90-99F,0
200401,>100F,0
200402,40-49F,0
200402,50-59F,8
200402,60-69F,21
200402,70-79F,0
200402,80-89F,0
200402,90-99F,0
200402,>100F,0
200403,40-49F,0
200403,50-59F,1
200403,60-69F,13
200403,70-79F,6
200403,80-89F,11
200403,90-99F,0
200403,>100F,0
200404,40-49F,0
200404,50-59F,1
200404,60-69F,13
200404,70-79F,9
200404,80-89F,4
200404,90-99F,3
200404,>100F,0
200405,40-49F,0
200405,50-59F,0
200405,60-69F,2
200405,70-79F,25
200405,80-89F,4
200405,90-99F,0
200405,>100F,0
200406,40-49F,0
200406,50-59F,0
200406,60-69F,1
200406,70-79F,15
200406,80-89F,14
200406,90-99F,0
200406,>100F,0
200407,40-49F,0
200407,50-59F,0
200407,60-69F,2
200407,70-79F,23
200407,80-89F,6
200407,90-99F,0
200407,>100F,0
200408,40-49F,0
200408,50-59F,0
200408,60-69F,4
200408,70-79F,18
200408,80-89F,7
200408,90-99F,2
200408,>100F,0
200409,40-49F,0
200409,50-59F,0
200409,60-69F,2
200409,70-79F,8
200409,80-89F,14
200409,90-99F,5
200409,>100F,1
200410,40-49F,0
200410,50-59F,0
200410,60-69F,19
200410,70-79F,8
200410,80-89F,2
200410,90-99F,2
200410,>100F,0
200411,40-49F,0
200411,50-59F,4
200411,60-69F,23
200411,70-79F,3
200411,80-89F,0
200411,90-99F,0
200411,>100F,0
200412,40-49F,0
200412,50-59F,16
200412,60-69F,15
200412,70-79F,0
200412,80-89F,0
200412,90-99F,0
200412,>100F,0
200501,40-49F,2
200501,50-59F,21
200501,60-69F,8
200501,70-79F,0
200501,80-89F,0
200501,90-99F,0
200501,>100F,0
200502,40-49F,0
200502,50-59F,7
200502,60-69F,20
200502,70-79F,1
200502,80-89F,0
200502,90-99F,0
200502,>100F,0
200503,40-49F,0
200503,50-59F,2
200503,60-69F,22
200503,70-79F,6
200503,80-89F,1
200503,90-99F,0
200503,>100F,0
200504,40-49F,0
200504,50-59F,0
200504,60-69F,17
200504,70-79F,13
200504,80-89F,0
200504,90-99F,0
200504,>100F,0
200505,40-49F,0
200505,50-59F,0
200505,60-69F,8
200505,70-79F,19
200505,80-89F,4
200505,90-99F,0
200505,>100F,0
200506,40-49F,0
200506,50-59F,0
200506,60-69F,3
200506,70-79F,18
200506,80-89F,9
200506,90-99F,0
200506,>100F,0
200507,40-49F,0
200507,50-59F,0
200507,60-69F,0
200507,70-79F,26
200507,80-89F,4
200507,90-99F,1
200507,>100F,0
200508,40-49F,0
200508,50-59F,0
200508,60-69F,4
200508,70-79F,24
200508,80-89F,2
200508,90-99F,1
200508,>100F,0
200509,40-49F,0
200509,50-59F,0
200509,60-69F,6
200509,70-79F,19
200509,80-89F,4
200509,90-99F,1
200509,>100F,0
200510,40-49F,0
200510,50-59F,0
200510,60-69F,10
200510,70-79F,15
200510,80-89F,6
200510,90-99F,0
200510,>100F,0
200511,40-49F,0
200511,50-59F,4
200511,60-69F,13
200511,70-79F,13
200511,80-89F,0
200511,90-99F,0
200511,>100F,0
200512,40-49F,0
200512,50-59F,2
200512,60-69F,3
200512,70-79F,0
200512,80-89F,0
200512,90-99F,0
200512,>100F,0
200601,40-49F,0
200601,50-59F,14
200601,60-69F,11
200601,70-79F,0
200601,80-89F,0
200601,90-99F,0
200601,>100F,0
200602,40-49F,0
200602,50-59F,9
200602,60-69F,12
200602,70-79F,7
200602,80-89F,0
200602,90-99F,0
200602,>100F,0
200603,40-49F,0
200603,50-59F,13
200603,60-69F,18
200603,70-79F,0
200603,80-89F,0
200603,90-99F,0
200603,>100F,0
200604,40-49F,0
200604,50-59F,4
200604,60-69F,18
200604,70-79F,8
200604,80-89F,0
200604,90-99F,0
200604,>100F,0
200605,40-49F,0
200605,50-59F,0
200605,60-69F,6
200605,70-79F,23
200605,80-89F,1
200605,90-99F,1
200605,>100F,0
200606,40-49F,0
200606,50-59F,0
200606,60-69F,3
200606,70-79F,18
200606,80-89F,6
200606,90-99F,3
200606,>100F,0
200607,40-49F,0
200607,50-59F,0
200607,60-69F,1
200607,70-79F,15
200607,80-89F,12
200607,90-99F,2
200607,>100F,1
200608,40-49F,0
200608,50-59F,0
200608,60-69F,2
200608,70-79F,25
200608,80-89F,3
200608,90-99F,1
200608,>100F,0
200609,40-49F,0
200609,50-59F,0
200609,60-69F,6
200609,70-79F,14
200609,80-89F,8
200609,90-99F,2
200609,>100F,0
200610,40-49F,0
200610,50-59F,0
200610,60-69F,7
200610,70-79F,14
200610,80-89F,10
200610,90-99F,0
200610,>100F,0
200611,40-49F,0
200611,50-59F,4
200611,60-69F,19
200611,70-79F,7
200611,80-89F,0
200611,90-99F,0
200611,>100F,0
200612,40-49F,0
200612,50-59F,11
200612,60-69F,17
200612,70-79F,3
200612,80-89F,0
200612,90-99F,0
200612,>100F,0
200701,40-49F,0
200701,50-59F,12
200701,60-69F,17
200701,70-79F,2
200701,80-89F,0
200701,90-99F,0
200701,>100F,0
200702,40-49F,0
200702,50-59F,8
200702,60-69F,16
200702,70-79F,4
200702,80-89F,0
200702,90-99F,0
200702,>100F,0
200703,40-49F,0
200703,50-59F,2
200703,60-69F,13
200703,70-79F,12
200703,80-89F,4
200703,90-99F,0
200703,>100F,0
200704,40-49F,0
200704,50-59F,1
200704,60-69F,14
200704,70-79F,13
200704,80-89F,2
200704,90-99F,0
200704,>100F,0
200705,40-49F,0
200705,50-59F,0
200705,60-69F,15
200705,70-79F,11
200705,80-89F,3
200705,90-99F,2
200705,>100F,0
200706,40-49F,0
200706,50-59F,0
200706,60-69F,4
200706,70-79F,15
200706,80-89F,8
200706,90-99F,3
200706,>100F,0
200707,40-49F,0
200707,50-59F,0
200707,60-69F,1
200707,70-79F,18
200707,80-89F,12
200707,90-99F,0
200707,>100F,0
200708,40-49F,0
200708,50-59F,0
200708,60-69F,2
200708,70-79F,20
200708,80-89F,9
200708,90-99F,0
200708,>100F,0
200709,40-49F,0
200709,50-59F,0
200709,60-69F,4
200709,70-79F,19
200709,80-89F,5
200709,90-99F,2
200709,>100F,0
200710,40-49F,0
200710,50-59F,0
200710,60-69F,14
200710,70-79F,12
200710,80-89F,5
200710,90-99F,0
200710,>100F,0
200711,40-49F,0
200711,50-59F,0
200711,60-69F,21
200711,70-79F,7
200711,80-89F,2
200711,90-99F,0
200711,>100F,0
200712,40-49F,1
200712,50-59F,20
200712,60-69F,10
200712,70-79F,0
200712,80-89F,0
200712,90-99F,0
200712,>100F,0
200802,40-49F,0
200802,50-59F,12
200802,60-69F,10
200802,70-79F,7
200802,80-89F,0
200802,90-99F,0
200802,>100F,0
200803,40-49F,0
200803,50-59F,0
200803,60-69F,21
200803,70-79F,10
200803,80-89F,0
200803,90-99F,0
200803,>100F,0
200804,40-49F,0
200804,50-59F,0
200804,60-69F,19
200804,70-79F,6
200804,80-89F,4
200804,90-99F,1
200804,>100F,0
200805,40-49F,0
200805,50-59F,0
200805,60-69F,13
200805,70-79F,12
200805,80-89F,3
200805,90-99F,2
200805,>100F,1
200806,40-49F,0
200806,50-59F,0
200806,60-69F,9
200806,70-79F,10
200806,80-89F,5
200806,90-99F,5
200806,>100F,1
200807,40-49F,0
200807,50-59F,0
200807,60-69F,2
200807,70-79F,24
200807,80-89F,4
200807,90-99F,1
200807,>100F,0
200808,40-49F,0
200808,50-59F,0
200808,60-69F,0
200808,70-79F,20
200808,80-89F,8
200808,90-99F,3
200808,>100F,0
200809,40-49F,0
200809,50-59F,0
200809,60-69F,1
200809,70-79F,17
200809,80-89F,6
200809,90-99F,6
200809,>100F,0
200810,40-49F,0
200810,50-59F,0
200810,60-69F,3
200810,70-79F,14
200810,80-89F,12
200810,90-99F,2
200810,>100F,0
200811,40-49F,0
200811,50-59F,0
200811,60-69F,19
200811,70-79F,7
200811,80-89F,4
200811,90-99F,0
200811,>100F,0
200812,40-49F,1
200812,50-59F,17
200812,60-69F,11
200812,70-79F,2
200812,80-89F,0
200812,90-99F,0
200812,>100F,0
200901,40-49F,0
200901,50-59F,6
200901,60-69F,4
200901,70-79F,6
200901,80-89F,0
200901,90-99F,0
200901,>100F,0
200902,40-49F,0
200902,50-59F,12
200902,60-69F,12
200902,70-79F,3
200902,80-89F,0
200902,90-99F,0
200902,>100F,0
200903,40-49F,0
200903,50-59F,6
200903,60-69F,16
200903,70-79F,9
200903,80-89F,0
200903,90-99F,0
200903,>100F,0
200904,40-49F,0
200904,50-59F,0
200904,60-69F,16
200904,70-79F,10
200904,80-89F,1
200904,90-99F,3
200904,>100F,0
200905,40-49F,0
200905,50-59F,2
200905,60-69F,14
200905,70-79F,13
200905,80-89F,0
200905,90-99F,2
200905,>100F,0
200906,40-49F,0
200906,50-59F,0
200906,60-69F,5
200906,70-79F,20
200906,80-89F,5
200906,90-99F,0
200906,>100F,0
200907,40-49F,0
200907,50-59F,0
200907,60-69F,2
200907,70-79F,22
200907,80-89F,6
200907,90-99F,1
200907,>100F,0
200908,40-49F,0
200908,50-59F,0
200908,60-69F,0
200908,70-79F,19
200908,80-89F,8
200908,90-99F,3
200908,>100F,1
200909,40-49F,0
200909,50-59F,0
200909,60-69F,1
200909,70-79F,13
200909,80-89F,11
200909,90-99F,5
200909,>100F,0
200910,40-49F,0
200910,50-59F,0
200910,60-69F,10
200910,70-79F,16
200910,80-89F,5
200910,90-99F,0
200910,>100F,0
200911,40-49F,0
200911,50-59F,1
200911,60-69F,20
200911,70-79F,7
200911,80-89F,2
200911,90-99F,0
200911,>100F,0
200912,40-49F,3
200912,50-59F,14
200912,60-69F,14
200912,70-79F,0
200912,80-89F,0
200912,90-99F,0
200912,>100F,0
