,YearMonth,temp_bins,0
2954,200705,40-49F,0
2955,200705,50-59F,2
2956,200705,60-69F,6
2957,200705,70-79F,14
2958,200705,80-89F,9
2959,200705,90-99F,0
2960,200705,>100F,0
2961,200706,20-29F,0
2962,200706,30-39F,0
2963,200706,40-49F,0
2964,200706,50-59F,0
2965,200706,60-69F,2
2966,200706,70-79F,15
2967,200706,80-89F,9
2968,200706,90-99F,4
2969,200706,>100F,0
2970,200707,20-29F,0
2971,200707,30-39F,0
2972,200707,40-49F,0
2973,200707,50-59F,0
2974,200707,60-69F,0
2975,200707,70-79F,10
2976,200707,80-89F,17
2977,200707,90-99F,3
2978,200707,>100F,1
2979,200708,20-29F,0
2980,200708,30-39F,0
2981,200708,40-49F,0
2982,200708,50-59F,0
2983,200708,60-69F,2
2984,200708,70-79F,6
2985,200708,80-89F,15
2986,200708,90-99F,8
2987,200708,>100F,0
2988,200709,20-29F,0
2989,200709,30-39F,0
2990,200709,40-49F,0
2991,200709,50-59F,0
2992,200709,60-69F,6
2993,200709,70-79F,15
2994,200709,80-89F,7
2995,200709,90-99F,2
2996,200709,>100F,0
2997,200710,20-29F,0
2998,200710,30-39F,0
2999,200710,40-49F,0
3000,200710,50-59F,1
3001,200710,60-69F,16
3002,200710,70-79F,11
3003,200710,80-89F,3
3004,200710,90-99F,0
3005,200710,>100F,0
3006,200711,20-29F,0
3007,200711,30-39F,0
3008,200711,40-49F,0
3009,200711,50-59F,4
3010,200711,60-69F,16
3011,200711,70-79F,10
3012,200711,80-89F,0
3013,200711,90-99F,0
3014,200711,>100F,0
3015,200712,20-29F,0
3016,200712,30-39F,0
3017,200712,40-49F,7
3018,200712,50-59F,22
3019,200712,60-69F,2
3020,200712,70-79F,0
3021,200712,80-89F,0
3022,200712,90-99F,0
3023,200712,>100F,0
3024,200801,20-29F,0
3025,200801,30-39F,0
3026,200801,40-49F,11
3027,200801,50-59F,19
3028,200801,60-69F,1
3029,200801,70-79F,0
3030,200801,80-89F,0
3031,200801,90-99F,0
3032,200801,>100F,0
3033,200802,20-29F,0
3034,200802,30-39F,0
3035,200802,40-49F,4
3036,200802,50-59F,11
3037,200802,60-69F,14
3038,200802,70-79F,0
3039,200802,80-89F,0
3040,200802,90-99F,0
3041,200802,>100F,0
3042,200803,20-29F,0
3043,200803,30-39F,0
3044,200803,40-49F,0
3045,200803,50-59F,13
3046,200803,60-69F,15
3047,200803,70-79F,3
3048,200803,80-89F,0
3049,200803,90-99F,0
3050,200803,>100F,0
3051,200804,20-29F,0
3052,200804,30-39F,0
3053,200804,40-49F,0
3054,200804,50-59F,9
3055,200804,60-69F,10
3056,200804,70-79F,7
3057,200804,80-89F,4
3058,200804,90-99F,0
3059,200804,>100F,0
3060,200805,20-29F,0
3061,200805,30-39F,0
3062,200805,40-49F,0
3063,200805,50-59F,0
3064,200805,60-69F,12
3065,200805,70-79F,12
3066,200805,80-89F,3
3067,200805,90-99F,4
3068,200805,>100F,0
3069,200806,20-29F,0
3070,200806,30-39F,0
3071,200806,40-49F,0
3072,200806,50-59F,0
3073,200806,60-69F,4
3074,200806,70-79F,6
3075,200806,80-89F,14
3076,200806,90-99F,5
3077,200806,>100F,1
3078,200807,20-29F,0
3079,200807,30-39F,0
3080,200807,40-49F,0
3081,200807,50-59F,0
3082,200807,60-69F,0
3083,200807,70-79F,7
3084,200807,80-89F,18
3085,200807,90-99F,3
3086,200807,>100F,3
3087,200808,20-29F,0
3088,200808,30-39F,0
3089,200808,40-49F,0
3090,200808,50-59F,0
3091,200808,60-69F,0
3092,200808,70-79F,7
3093,200808,80-89F,15
3094,200808,90-99F,7
3095,200808,>100F,2
3096,200809,20-29F,0
3097,200809,30-39F,0
3098,200809,40-49F,0
3099,200809,50-59F,0
3100,200809,60-69F,2
3101,200809,70-79F,4
3102,200809,80-89F,16
3103,200809,90-99F,8
3104,200809,>100F,0
3105,200810,20-29F,0
3106,200810,30-39F,0
3107,200810,40-49F,0
3108,200810,50-59F,0
3109,200810,60-69F,5
3110,200810,70-79F,14
3111,200810,80-89F,12
3112,200810,90-99F,0
3113,200810,>100F,0
3114,200811,20-29F,0
3115,200811,30-39F,0
3116,200811,40-49F,0
3117,200811,50-59F,7
3118,200811,60-69F,16
3119,200811,70-79F,7
3120,200811,80-89F,0
3121,200811,90-99F,0
3122,200811,>100F,0
3123,200812,20-29F,0
3124,200812,30-39F,0
3125,200812,40-49F,14
3126,200812,50-59F,10
3127,200812,60-69F,7
3128,200812,70-79F,0
3129,200812,80-89F,0
3130,200812,90-99F,0
3131,200812,>100F,0
3132,200901,20-29F,0
3133,200901,30-39F,0
3134,200901,40-49F,3
3135,200901,50-59F,14
3136,200901,60-69F,13
3137,200901,70-79F,1
3138,200901,80-89F,0
3139,200901,90-99F,0
3140,200901,>100F,0
3141,200902,20-29F,0
3142,200902,30-39F,0
3143,200902,40-49F,7
3144,200902,50-59F,14
3145,200902,60-69F,7
3146,200902,70-79F,0
3147,200902,80-89F,0
3148,200902,90-99F,0
3149,200902,>100F,0
3150,200903,20-29F,0
3151,200903,30-39F,0
3152,200903,40-49F,0
3153,200903,50-59F,15
3154,200903,60-69F,12
3155,200903,70-79F,4
3156,200903,80-89F,0
3157,200903,90-99F,0
3158,200903,>100F,0
3159,200904,20-29F,0
3160,200904,30-39F,0
3161,200904,40-49F,0
3162,200904,50-59F,11
3163,200904,60-69F,11
3164,200904,70-79F,4
3165,200904,80-89F,2
3166,200904,90-99F,2
3167,200904,>100F,0
3168,200905,20-29F,0
3169,200905,30-39F,0
3170,200905,40-49F,0
3171,200905,50-59F,0
3172,200905,60-69F,6
3173,200905,70-79F,17
3174,200905,80-89F,6
3175,200905,90-99F,2
3176,200905,>100F,0
3177,200906,20-29F,0
3178,200906,30-39F,0
3179,200906,40-49F,0
3180,200906,50-59F,0
3181,200906,60-69F,10
3182,200906,70-79F,9
3183,200906,80-89F,7
3184,200906,90-99F,3
3185,200906,>100F,1
3186,200907,20-29F,0
3187,200907,30-39F,0
3188,200907,40-49F,0
3189,200907,50-59F,0
3190,200907,60-69F,0
3191,200907,70-79F,8
3192,200907,80-89F,14
3193,200907,90-99F,9
3194,200907,>100F,0
3195,200908,20-29F,0
3196,200908,30-39F,0
3197,200908,40-49F,0
3198,200908,50-59F,0
3199,200908,60-69F,1
3200,200908,70-79F,7
3201,200908,80-89F,15
3202,200908,90-99F,8
3203,200908,>100F,0
3204,200909,20-29F,0
3205,200909,30-39F,0
3206,200909,40-49F,0
3207,200909,50-59F,0
3208,200909,60-69F,1
3209,200909,70-79F,5
3210,200909,80-89F,13
3211,200909,90-99F,11
3212,200909,>100F,0
3213,200910,20-29F,0
3214,200910,30-39F,0
3215,200910,40-49F,0
3216,200910,50-59F,1
3217,200910,60-69F,11
3218,200910,70-79F,17
3219,200910,80-89F,2
3220,200910,90-99F,0
3221,200910,>100F,0
3222,200911,20-29F,0
3223,200911,30-39F,0
3224,200911,40-49F,0
3225,200911,50-59F,8
3226,200911,60-69F,19
3227,200911,70-79F,3
3228,200911,80-89F,0
3229,200911,90-99F,0
3230,200911,>100F,0
3231,200912,20-29F,0
3232,200912,30-39F,0
3233,200912,40-49F,8
3234,200912,50-59F,20
3235,200912,60-69F,3
3236,200912,70-79F,0
3237,200912,80-89F,0
3238,200912,90-99F,0
3239,200912,>100F,0
