YearMonth,temp_bins,0
199408,>100F,0
199409,30-39F,0
199409,40-49F,0
199409,50-59F,0
199409,60-69F,0
199409,70-79F,21
199409,80-89F,9
199409,90-99F,0
199409,>100F,0
199410,30-39F,0
199410,40-49F,0
199410,50-59F,0
199410,60-69F,11
199410,70-79F,18
199410,80-89F,2
199410,90-99F,0
199410,>100F,0
199411,30-39F,0
199411,40-49F,1
199411,50-59F,26
199411,60-69F,3
199411,70-79F,0
199411,80-89F,0
199411,90-99F,0
199411,>100F,0
199412,30-39F,0
199412,40-49F,6
199412,50-59F,24
199412,60-69F,1
199412,70-79F,0
199412,80-89F,0
199412,90-99F,0
199412,>100F,0
199501,30-39F,0
199501,40-49F,1
199501,50-59F,26
199501,60-69F,4
199501,70-79F,0
199501,80-89F,0
199501,90-99F,0
199501,>100F,0
199502,30-39F,0
199502,40-49F,1
199502,50-59F,7
199502,60-69F,19
199502,70-79F,1
199502,80-89F,0
199502,90-99F,0
199502,>100F,0
199503,30-39F,0
199503,40-49F,1
199503,50-59F,19
199503,60-69F,11
199503,70-79F,0
199503,80-89F,0
199503,90-99F,0
199503,>100F,0
199504,30-39F,0
199504,40-49F,0
199504,50-59F,11
199504,60-69F,14
199504,70-79F,5
199504,80-89F,0
199504,90-99F,0
199504,>100F,0
199505,30-39F,0
199505,40-49F,0
199505,50-59F,5
199505,60-69F,20
199505,70-79F,5
199505,80-89F,1
199505,90-99F,0
199505,>100F,0
199506,30-39F,0
199506,40-49F,0
199506,50-59F,1
199506,60-69F,14
199506,70-79F,9
199506,80-89F,3
199506,90-99F,3
199506,>100F,0
199507,30-39F,0
199507,40-49F,0
199507,50-59F,0
199507,60-69F,2
199507,70-79F,17
199507,80-89F,7
199507,90-99F,5
199507,>100F,0
199508,30-39F,0
199508,40-49F,0
199508,50-59F,0
199508,60-69F,0
199508,70-79F,15
199508,80-89F,12
199508,90-99F,4
199508,>100F,0
199509,30-39F,0
199509,40-49F,0
199509,50-59F,0
199509,60-69F,1
199509,70-79F,18
199509,80-89F,8
199509,90-99F,3
199509,>100F,0
199510,30-39F,0
199510,40-49F,0
199510,50-59F,0
199510,60-69F,6
199510,70-79F,17
199510,80-89F,8
199510,90-99F,0
199510,>100F,0
199511,30-39F,0
199511,40-49F,0
199511,50-59F,0
199511,60-69F,18
199511,70-79F,12
199511,80-89F,0
199511,90-99F,0
199511,>100F,0
199512,30-39F,0
199512,40-49F,2
199512,50-59F,21
199512,60-69F,8
199512,70-79F,0
199512,80-89F,0
199512,90-99F,0
199512,>100F,0
199601,30-39F,0
199601,40-49F,1
199601,50-59F,23
199601,60-69F,7
199601,70-79F,0
199601,80-89F,0
199601,90-99F,0
199601,>100F,0
199602,30-39F,0
199602,40-49F,4
199602,50-59F,11
199602,60-69F,12
199602,70-79F,2
199602,80-89F,0
199602,90-99F,0
199602,>100F,0
199603,30-39F,0
199603,40-49F,0
199603,50-59F,14
199603,60-69F,12
199603,70-79F,5
199603,80-89F,0
199603,90-99F,0
199603,>100F,0
199604,30-39F,0
199604,40-49F,0
199604,50-59F,5
199604,60-69F,14
199604,70-79F,8
199604,80-89F,3
199604,90-99F,0
199604,>100F,0
199605,30-39F,0
199605,40-49F,0
199605,50-59F,0
199605,60-69F,18
199605,70-79F,7
199605,80-89F,6
199605,90-99F,0
199605,>100F,0
199606,30-39F,0
199606,40-49F,0
199606,50-59F,0
199606,60-69F,8
199606,70-79F,10
199606,80-89F,7
199606,90-99F,5
199606,>100F,0
199607,30-39F,0
199607,40-49F,0
199607,50-59F,0
199607,60-69F,0
199607,70-79F,9
199607,80-89F,15
199607,90-99F,7
199607,>100F,0
199608,30-39F,0
199608,40-49F,0
199608,50-59F,0
199608,60-69F,1
199608,70-79F,11
199608,80-89F,11
199608,90-99F,8
199608,>100F,0
199609,30-39F,0
199609,40-49F,0
199609,50-59F,0
199609,60-69F,3
199609,70-79F,17
199609,80-89F,9
199609,90-99F,1
199609,>100F,0
199610,30-39F,0
199610,40-49F,0
199610,50-59F,4
199610,60-69F,11
199610,70-79F,9
199610,80-89F,4
199610,90-99F,3
199610,>100F,0
199611,30-39F,0
199611,40-49F,0
199611,50-59F,12
199611,60-69F,14
199611,70-79F,4
199611,80-89F,0
199611,90-99F,0
199611,>100F,0
199612,30-39F,0
199612,40-49F,2
199612,50-59F,24
199612,60-69F,5
199612,70-79F,0
199612,80-89F,0
199612,90-99F,0
199612,>100F,0
199701,30-39F,0
199701,40-49F,6
199701,50-59F,20
199701,60-69F,5
199701,70-79F,0
199701,80-89F,0
199701,90-99F,0
199701,>100F,0
199702,30-39F,0
199702,40-49F,0
199702,50-59F,17
199702,60-69F,11
199702,70-79F,0
199702,80-89F,0
199702,90-99F,0
199702,>100F,0
199703,30-39F,0
199703,40-49F,0
199703,50-59F,6
199703,60-69F,13
199703,70-79F,12
199703,80-89F,0
199703,90-99F,0
199703,>100F,0
199704,30-39F,0
199704,40-49F,0
199704,50-59F,2
199704,60-69F,20
199704,70-79F,8
199704,80-89F,0
199704,90-99F,0
199704,>100F,0
199705,30-39F,0
199705,40-49F,0
199705,50-59F,0
199705,60-69F,4
199705,70-79F,18
199705,80-89F,6
199705,90-99F,3
199705,>100F,0
199706,30-39F,0
199706,40-49F,0
199706,50-59F,0
199706,60-69F,6
199706,70-79F,17
199706,80-89F,7
199706,90-99F,0
199706,>100F,0
199707,30-39F,0
199707,40-49F,0
199707,50-59F,0
199707,60-69F,0
199707,70-79F,16
199707,80-89F,15
199707,90-99F,0
199707,>100F,0
199708,30-39F,0
199708,40-49F,0
199708,50-59F,0
199708,60-69F,0
199708,70-79F,22
199708,80-89F,5
199708,90-99F,4
199708,>100F,0
199709,30-39F,0
199709,40-49F,0
199709,50-59F,0
199709,60-69F,0
199709,70-79F,16
199709,80-89F,10
199709,90-99F,4
199709,>100F,0
199710,30-39F,0
199710,40-49F,0
199710,50-59F,0
199710,60-69F,12
199710,70-79F,16
199710,80-89F,3
199710,90-99F,0
199710,>100F,0
199711,30-39F,0
199711,40-49F,0
199711,50-59F,13
199711,60-69F,12
199711,70-79F,4
199711,80-89F,1
199711,90-99F,0
199711,>100F,0
199712,30-39F,0
199712,40-49F,1
199712,50-59F,29
199712,60-69F,1
199712,70-79F,0
199712,80-89F,0
199712,90-99F,0
199712,>100F,0
199801,30-39F,0
199801,40-49F,2
199801,50-59F,25
199801,60-69F,4
199801,70-79F,0
199801,80-89F,0
199801,90-99F,0
199801,>100F,0
199802,30-39F,0
199802,40-49F,0
199802,50-59F,28
199802,60-69F,0
199802,70-79F,0
199802,80-89F,0
199802,90-99F,0
199802,>100F,0
199803,30-39F,0
199803,40-49F,0
199803,50-59F,13
199803,60-69F,16
199803,70-79F,2
199803,80-89F,0
199803,90-99F,0
199803,>100F,0
199804,30-39F,0
199804,40-49F,0
199804,50-59F,14
199804,60-69F,8
199804,70-79F,6
199804,80-89F,2
199804,90-99F,0
199804,>100F,0
199805,30-39F,0
199805,40-49F,0
199805,50-59F,13
199805,60-69F,17
199805,70-79F,1
199805,80-89F,0
199805,90-99F,0
199805,>100F,0
199806,30-39F,0
199806,40-49F,0
199806,50-59F,1
199806,60-69F,16
199806,70-79F,8
199806,80-89F,5
199806,90-99F,0
199806,>100F,0
199807,30-39F,0
199807,40-49F,0
199807,50-59F,0
199807,60-69F,4
199807,70-79F,14
199807,80-89F,9
199807,90-99F,4
199807,>100F,0
199808,30-39F,0
199808,40-49F,0
199808,50-59F,0
199808,60-69F,1
199808,70-79F,8
199808,80-89F,13
199808,90-99F,7
199808,>100F,2
199809,30-39F,0
199809,40-49F,0
199809,50-59F,0
199809,60-69F,7
199809,70-79F,9
199809,80-89F,8
199809,90-99F,6
199809,>100F,0
199810,30-39F,0
199810,40-49F,0
199810,50-59F,1
199810,60-69F,15
199810,70-79F,13
199810,80-89F,2
199810,90-99F,0
199810,>100F,0
199811,30-39F,0
199811,40-49F,0
199811,50-59F,13
199811,60-69F,17
199811,70-79F,0
199811,80-89F,0
199811,90-99F,0
199811,>100F,0
199812,30-39F,0
199812,40-49F,8
199812,50-59F,19
199812,60-69F,4
199812,70-79F,0
199812,80-89F,0
199812,90-99F,0
199812,>100F,0
199901,30-39F,0
199901,40-49F,2
199901,50-59F,27
199901,60-69F,2
199901,70-79F,0
199901,80-89F,0
199901,90-99F,0
199901,>100F,0
199902,30-39F,0
199902,40-49F,1
199902,50-59F,22
199902,60-69F,5
199902,70-79F,0
199902,80-89F,0
199902,90-99F,0
199902,>100F,0
199903,30-39F,0
199903,40-49F,1
199903,50-59F,25
199903,60-69F,5
199903,70-79F,0
199903,80-89F,0
199903,90-99F,0
199903,>100F,0
199904,30-39F,0
199904,40-49F,2
199904,50-59F,10
199904,60-69F,9
199904,70-79F,7
199904,80-89F,2
199904,90-99F,0
199904,>100F,0
199905,30-39F,0
199905,40-49F,0
199905,50-59F,5
199905,60-69F,18
199905,70-79F,7
199905,80-89F,1
199905,90-99F,0
199905,>100F,0
199906,30-39F,0
199906,40-49F,0
199906,50-59F,1
199906,60-69F,9
199906,70-79F,13
199906,80-89F,4
199906,90-99F,3
199906,>100F,0
199907,30-39F,0
199907,40-49F,0
199907,50-59F,0
199907,60-69F,5
199907,70-79F,16
199907,80-89F,7
199907,90-99F,3
199907,>100F,0
199908,30-39F,0
199908,40-49F,0
199908,50-59F,0
199908,60-69F,4
199908,70-79F,15
199908,80-89F,9
199908,90-99F,3
199908,>100F,0
199909,30-39F,0
199909,40-49F,0
199909,50-59F,0
199909,60-69F,1
199909,70-79F,14
199909,80-89F,12
199909,90-99F,3
199909,>100F,0
199910,30-39F,0
199910,40-49F,0
199910,50-59F,0
199910,60-69F,7
199910,70-79F,12
199910,80-89F,12
199910,90-99F,0
199910,>100F,0
199911,30-39F,0
199911,40-49F,0
199911,50-59F,13
199911,60-69F,10
199911,70-79F,7
199911,80-89F,0
199911,90-99F,0
199911,>100F,0
199912,30-39F,0
199912,40-49F,0
199912,50-59F,19
199912,60-69F,12
199912,70-79F,0
199912,80-89F,0
199912,90-99F,0
199912,>100F,0
200001,30-39F,0
200001,40-49F,0
200001,50-59F,28
200001,60-69F,3
200001,70-79F,0
200001,80-89F,0
200001,90-99F,0
200001,>100F,0
200002,30-39F,0
200002,40-49F,1
200002,50-59F,21
200002,60-69F,7
200002,70-79F,0
200002,80-89F,0
200002,90-99F,0
200002,>100F,0
200003,30-39F,0
200003,40-49F,0
200003,50-59F,10
200003,60-69F,16
200003,70-79F,5
200003,80-89F,0
200003,90-99F,0
200003,>100F,0
200004,30-39F,0
200004,40-49F,0
200004,50-59F,2
200004,60-69F,20
200004,70-79F,7
200004,80-89F,1
200004,90-99F,0
200004,>100F,0
200005,30-39F,0
200005,40-49F,0
200005,50-59F,4
200005,60-69F,10
200005,70-79F,12
200005,80-89F,3
200005,90-99F,2
200005,>100F,0
200006,30-39F,0
200006,40-49F,0
200006,50-59F,0
200006,60-69F,5
200006,70-79F,12
200006,80-89F,10
200006,90-99F,2
200006,>100F,1
200007,30-39F,0
200007,40-49F,0
200007,50-59F,0
200007,60-69F,7
200007,70-79F,14
200007,80-89F,9
200007,90-99F,1
200007,>100F,0
200008,30-39F,0
200008,40-49F,0
200008,50-59F,0
200008,60-69F,4
200008,70-79F,10
200008,80-89F,14
200008,90-99F,3
200008,>100F,0
200009,30-39F,0
200009,40-49F,0
200009,50-59F,0
200009,60-69F,6
200009,70-79F,9
200009,80-89F,10
200009,90-99F,5
200009,>100F,0
200010,30-39F,0
200010,40-49F,0
200010,50-59F,6
200010,60-69F,10
200010,70-79F,14
200010,80-89F,1
200010,90-99F,0
200010,>100F,0
200011,30-39F,0
200011,40-49F,0
200011,50-59F,21
200011,60-69F,8
200011,70-79F,1
200011,80-89F,0
200011,90-99F,0
200011,>100F,0
200012,30-39F,0
200012,40-49F,0
200012,50-59F,22
200012,60-69F,9
200012,70-79F,0
200012,80-89F,0
200012,90-99F,0
200012,>100F,0
200101,30-39F,0
200101,40-49F,4
200101,50-59F,21
200101,60-69F,6
200101,70-79F,0
200101,80-89F,0
200101,90-99F,0
200101,>100F,0
200102,30-39F,0
200102,40-49F,4
200102,50-59F,19
200102,60-69F,5
200102,70-79F,0
200102,80-89F,0
200102,90-99F,0
200102,>100F,0
200103,30-39F,0
200103,40-49F,0
200103,50-59F,8
200103,60-69F,17
200103,70-79F,6
200103,80-89F,0
200103,90-99F,0
200103,>100F,0
200104,30-39F,0
200104,40-49F,0
200104,50-59F,11
200104,60-69F,13
200104,70-79F,5
200104,80-89F,1
200104,90-99F,0
200104,>100F,0
200105,30-39F,0
200105,40-49F,0
200105,50-59F,0
200105,60-69F,4
200105,70-79F,9
200105,80-89F,13
200105,90-99F,5
200105,>100F,0
200106,30-39F,0
200106,40-49F,0
200106,50-59F,0
200106,60-69F,2
200106,70-79F,14
200106,80-89F,10
200106,90-99F,4
200106,>100F,0
200107,30-39F,0
200107,40-49F,0
200107,50-59F,0
200107,60-69F,8
200107,70-79F,11
200107,80-89F,9
200107,90-99F,2
200107,>100F,1
200108,30-39F,0
200108,40-49F,0
200108,50-59F,0
200108,60-69F,1
200108,70-79F,16
200108,80-89F,11
200108,90-99F,3
200108,>100F,0
200109,30-39F,0
200109,40-49F,0
200109,50-59F,0
200109,60-69F,2
200109,70-79F,18
200109,80-89F,9
200109,90-99F,1
200109,>100F,0
200110,30-39F,0
200110,40-49F,0
200110,50-59F,0
200110,60-69F,9
200110,70-79F,14
200110,80-89F,6
200110,90-99F,2
200110,>100F,0
200111,30-39F,0
200111,40-49F,0
200111,50-59F,9
200111,60-69F,16
200111,70-79F,5
200111,80-89F,0
200111,90-99F,0
200111,>100F,0
200112,30-39F,0
200112,40-49F,2
200112,50-59F,29
200112,60-69F,0
200112,70-79F,0
200112,80-89F,0
200112,90-99F,0
200112,>100F,0
200201,30-39F,0
200201,40-49F,6
200201,50-59F,22
200201,60-69F,3
200201,70-79F,0
200201,80-89F,0
200201,90-99F,0
200201,>100F,0
200202,30-39F,0
200202,40-49F,0
200202,50-59F,16
200202,60-69F,9
200202,70-79F,3
200202,80-89F,0
200202,90-99F,0
200202,>100F,0
200203,30-39F,0
200203,40-49F,1
200203,50-59F,15
200203,60-69F,10
200203,70-79F,5
200203,80-89F,0
200203,90-99F,0
200203,>100F,0
200204,30-39F,0
200204,40-49F,0
200204,50-59F,11
200204,60-69F,12
200204,70-79F,6
200204,80-89F,1
200204,90-99F,0
200204,>100F,0
200205,30-39F,0
200205,40-49F,0
200205,50-59F,2
200205,60-69F,13
200205,70-79F,12
200205,80-89F,4
200205,90-99F,0
200205,>100F,0
200206,30-39F,0
200206,40-49F,0
200206,50-59F,0
200206,60-69F,6
200206,70-79F,15
200206,80-89F,8
200206,90-99F,1
200206,>100F,0
200207,30-39F,0
200207,40-49F,0
200207,50-59F,0
200207,60-69F,0
200207,70-79F,17
200207,80-89F,9
200207,90-99F,4
200207,>100F,1
200208,30-39F,0
200208,40-49F,0
200208,50-59F,0
200208,60-69F,3
200208,70-79F,13
200208,80-89F,10
200208,90-99F,5
200208,>100F,0
200209,30-39F,0
200209,40-49F,0
200209,50-59F,0
200209,60-69F,3
200209,70-79F,11
200209,80-89F,8
200209,90-99F,8
200209,>100F,0
200210,30-39F,0
200210,40-49F,0
200210,50-59F,2
200210,60-69F,10
200210,70-79F,13
200210,80-89F,6
200210,90-99F,0
200210,>100F,0
200211,30-39F,0
200211,40-49F,0
200211,50-59F,4
200211,60-69F,24
200211,70-79F,2
200211,80-89F,0
200211,90-99F,0
200211,>100F,0
200212,30-39F,0
200212,40-49F,1
200212,50-59F,23
200212,60-69F,7
200212,70-79F,0
200212,80-89F,0
200212,90-99F,0
200212,>100F,0
200301,30-39F,0
200301,40-49F,0
200301,50-59F,12
200301,60-69F,19
200301,70-79F,0
200301,80-89F,0
200301,90-99F,0
200301,>100F,0
200302,30-39F,0
200302,40-49F,0
200302,50-59F,20
200302,60-69F,8
200302,70-79F,0
200302,80-89F,0
200302,90-99F,0
200302,>100F,0
200303,30-39F,0
200303,40-49F,0
200303,50-59F,5
200303,60-69F,23
200303,70-79F,3
200303,80-89F,0
200303,90-99F,0
200303,>100F,0
200304,30-39F,0
200304,40-49F,0
200304,50-59F,18
200304,60-69F,10
200304,70-79F,2
200304,80-89F,0
200304,90-99F,0
200304,>100F,0
200305,30-39F,0
200305,40-49F,0
200305,50-59F,3
200305,60-69F,12
200305,70-79F,9
200305,80-89F,6
200305,90-99F,1
200305,>100F,0
200306,30-39F,0
200306,40-49F,0
200306,50-59F,0
200306,60-69F,7
200306,70-79F,12
200306,80-89F,6
200306,90-99F,5
200306,>100F,0
200307,30-39F,0
200307,40-49F,0
200307,50-59F,0
200307,60-69F,1
200307,70-79F,4
200307,80-89F,20
200307,90-99F,6
200307,>100F,0
200308,30-39F,0
200308,40-49F,0
200308,50-59F,0
200308,60-69F,0
200308,70-79F,15
200308,80-89F,14
200308,90-99F,2
200308,>100F,0
200309,30-39F,0
200309,40-49F,0
200309,50-59F,0
200309,60-69F,1
200309,70-79F,16
200309,80-89F,6
200309,90-99F,7
200309,>100F,0
200310,30-39F,0
200310,40-49F,0
200310,50-59F,1
200310,60-69F,3
200310,70-79F,14
200310,80-89F,13
200310,90-99F,0
200310,>100F,0
200311,30-39F,0
200311,40-49F,0
200311,50-59F,18
200311,60-69F,12
200311,70-79F,0
200311,80-89F,0
200311,90-99F,0
200311,>100F,0
200312,30-39F,0
200312,40-49F,4
200312,50-59F,24
200312,60-69F,3
200312,70-79F,0
200312,80-89F,0
200312,90-99F,0
200312,>100F,0
200401,30-39F,0
200401,40-49F,6
200401,50-59F,23
200401,60-69F,2
200401,70-79F,0
200401,80-89F,0
200401,90-99F,0
200401,>100F,0
200402,30-39F,0
200402,40-49F,0
200402,50-59F,24
200402,60-69F,5
200402,70-79F,0
200402,80-89F,0
200402,90-99F,0
200402,>100F,0
200403,30-39F,0
200403,40-49F,0
200403,50-59F,3
200403,60-69F,11
200403,70-79F,14
200403,80-89F,3
200403,90-99F,0
200403,>100F,0
200404,30-39F,0
200404,40-49F,0
200404,50-59F,5
200404,60-69F,11
200404,70-79F,10
200404,80-89F,3
200404,90-99F,1
200404,>100F,0
200405,30-39F,0
200405,40-49F,0
200405,50-59F,0
200405,60-69F,14
200405,70-79F,12
200405,80-89F,5
200405,90-99F,0
200405,>100F,0
200406,30-39F,0
200406,40-49F,0
200406,50-59F,0
200406,60-69F,4
200406,70-79F,20
200406,80-89F,5
200406,90-99F,1
200406,>100F,0
200407,30-39F,0
200407,40-49F,0
200407,50-59F,0
200407,60-69F,0
200407,70-79F,13
200407,80-89F,15
200407,90-99F,3
200407,>100F,0
200408,30-39F,0
200408,40-49F,0
200408,50-59F,0
200408,60-69F,0
200408,70-79F,8
200408,80-89F,17
200408,90-99F,6
200408,>100F,0
200409,30-39F,0
200409,40-49F,0
200409,50-59F,0
200409,60-69F,6
200409,70-79F,5
200409,80-89F,14
200409,90-99F,5
200409,>100F,0
200410,30-39F,0
200410,40-49F,0
200410,50-59F,5
200410,60-69F,13
200410,70-79F,7
200410,80-89F,6
200410,90-99F,0
200410,>100F,0
200411,30-39F,0
200411,40-49F,0
200411,50-59F,15
200411,60-69F,15
200411,70-79F,0
200411,80-89F,0
200411,90-99F,0
200411,>100F,0
200412,30-39F,0
200412,40-49F,1
200412,50-59F,26
200412,60-69F,4
200412,70-79F,0
200412,80-89F,0
200412,90-99F,0
200412,>100F,0
200501,30-39F,0
200501,40-49F,7
200501,50-59F,24
200501,60-69F,0
200501,70-79F,0
200501,80-89F,0
200501,90-99F,0
200501,>100F,0
200502,30-39F,0
200502,40-49F,0
200502,50-59F,18
200502,60-69F,10
200502,70-79F,0
200502,80-89F,0
200502,90-99F,0
200502,>100F,0
200503,30-39F,0
200503,40-49F,0
200503,50-59F,12
200503,60-69F,13
200503,70-79F,6
200503,80-89F,0
200503,90-99F,0
200503,>100F,0
200504,30-39F,0
200504,40-49F,0
200504,50-59F,6
200504,60-69F,19
200504,70-79F,5
200504,80-89F,0
200504,90-99F,0
200504,>100F,0
200505,30-39F,0
200505,40-49F,0
200505,50-59F,1
200505,60-69F,17
200505,70-79F,11
200505,80-89F,2
200505,90-99F,0
200505,>100F,0
200506,30-39F,0
200506,40-49F,0
200506,50-59F,0
200506,60-69F,9
200506,70-79F,16
200506,80-89F,5
200506,90-99F,0
200506,>100F,0
200507,30-39F,0
200507,40-49F,0
200507,50-59F,0
200507,60-69F,0
200507,70-79F,7
200507,80-89F,17
200507,90-99F,7
200507,>100F,0
200508,30-39F,0
200508,40-49F,0
200508,50-59F,0
200508,60-69F,0
200508,70-79F,9
200508,80-89F,18
200508,90-99F,4
200508,>100F,0
200509,30-39F,0
200509,40-49F,0
200509,50-59F,0
200509,60-69F,8
200509,70-79F,15
200509,80-89F,7
200509,90-99F,0
200509,>100F,0
200510,30-39F,0
200510,40-49F,0
200510,50-59F,0
200510,60-69F,11
200510,70-79F,15
200510,80-89F,5
200510,90-99F,0
200510,>100F,0
200511,30-39F,0
200511,40-49F,0
200511,50-59F,6
200511,60-69F,15
200511,70-79F,9
200511,80-89F,0
200511,90-99F,0
200511,>100F,0
200512,30-39F,0
200512,40-49F,2
200512,50-59F,21
200512,60-69F,8
200512,70-79F,0
200512,80-89F,0
200512,90-99F,0
200512,>100F,0
200601,30-39F,0
200601,40-49F,0
200601,50-59F,26
200601,60-69F,5
200601,70-79F,0
200601,80-89F,0
200601,90-99F,0
200601,>100F,0
200602,30-39F,0
200602,40-49F,3
200602,50-59F,9
200602,60-69F,16
200602,70-79F,0
200602,80-89F,0
200602,90-99F,0
200602,>100F,0
200603,30-39F,0
200603,40-49F,3
200603,50-59F,25
200603,60-69F,3
200603,70-79F,0
200603,80-89F,0
200603,90-99F,0
200603,>100F,0
200604,30-39F,0
200604,40-49F,0
200604,50-59F,17
200604,60-69F,9
200604,70-79F,4
200604,80-89F,0
200604,90-99F,0
200604,>100F,0
200605,30-39F,0
200605,40-49F,0
200605,50-59F,0
200605,60-69F,12
200605,70-79F,14
200605,80-89F,5
200605,90-99F,0
200605,>100F,0
200606,30-39F,0
200606,40-49F,0
200606,50-59F,0
200606,60-69F,4
200606,70-79F,12
200606,80-89F,11
200606,90-99F,3
200606,>100F,0
200607,30-39F,0
200607,40-49F,0
200607,50-59F,0
200607,60-69F,0
200607,70-79F,9
200607,80-89F,9
200607,90-99F,10
200607,>100F,3
200608,30-39F,0
200608,40-49F,0
200608,50-59F,0
200608,60-69F,0
200608,70-79F,17
200608,80-89F,13
200608,90-99F,1
200608,>100F,0
200609,30-39F,0
200609,40-49F,0
200609,50-59F,0
200609,60-69F,3
200609,70-79F,12
200609,80-89F,14
200609,90-99F,1
200609,>100F,0
200610,30-39F,0
200610,40-49F,0
200610,50-59F,1
200610,60-69F,13
200610,70-79F,15
200610,80-89F,2
200610,90-99F,0
200610,>100F,0
200611,30-39F,0
200611,40-49F,0
200611,50-59F,11
200611,60-69F,16
200611,70-79F,3
200611,80-89F,0
200611,90-99F,0
200611,>100F,0
200612,30-39F,0
200612,40-49F,2
200612,50-59F,22
200612,60-69F,7
200612,70-79F,0
200612,80-89F,0
200612,90-99F,0
200612,>100F,0
200701,30-39F,0
200701,40-49F,5
200701,50-59F,22
200701,60-69F,4
200701,70-79F,0
200701,80-89F,0
200701,90-99F,0
200701,>100F,0
200702,30-39F,0
200702,40-49F,3
200702,50-59F,16
200702,60-69F,7
200702,70-79F,2
200702,80-89F,0
200702,90-99F,0
200702,>100F,0
200703,30-39F,0
200703,40-49F,0
200703,50-59F,4
200703,60-69F,17
200703,70-79F,10
200703,80-89F,0
200703,90-99F,0
200703,>100F,0
200704,30-39F,0
200704,40-49F,0
200704,50-59F,7
200704,60-69F,14
200704,70-79F,7
200704,80-89F,2
200704,90-99F,0
200704,>100F,0
200705,30-39F,0
200705,40-49F,0
200705,50-59F,2
200705,60-69F,12
200705,70-79F,12
200705,80-89F,5
200705,90-99F,0
200705,>100F,0
200706,30-39F,0
200706,40-49F,0
200706,50-59F,0
200706,60-69F,4
200706,70-79F,17
200706,80-89F,7
200706,90-99F,2
200706,>100F,0
200707,30-39F,0
200707,40-49F,0
200707,50-59F,0
200707,60-69F,0
200707,70-79F,17
200707,80-89F,12
200707,90-99F,2
200707,>100F,0
200708,30-39F,0
200708,40-49F,0
200708,50-59F,0
200708,60-69F,2
200708,70-79F,10
200708,80-89F,16
200708,90-99F,3
200708,>100F,0
200709,30-39F,0
200709,40-49F,0
200709,50-59F,0
200709,60-69F,7
200709,70-79F,15
200709,80-89F,6
200709,90-99F,2
200709,>100F,0
200710,30-39F,0
200710,40-49F,0
200710,50-59F,2
200710,60-69F,19
200710,70-79F,8
200710,80-89F,2
200710,90-99F,0
200710,>100F,0
200711,30-39F,0
200711,40-49F,0
200711,50-59F,3
200711,60-69F,18
200711,70-79F,9
200711,80-89F,0
200711,90-99F,0
200711,>100F,0
200712,30-39F,0
200712,40-49F,6
200712,50-59F,22
200712,60-69F,3
200712,70-79F,0
200712,80-89F,0
200712,90-99F,0
200712,>100F,0
200801,30-39F,0
200801,40-49F,9
200801,50-59F,20
200801,60-69F,2
200801,70-79F,0
200801,80-89F,0
200801,90-99F,0
200801,>100F,0
200802,30-39F,0
200802,40-49F,0
200802,50-59F,14
200802,60-69F,13
200802,70-79F,2
200802,80-89F,0
200802,90-99F,0
200802,>100F,0
200803,30-39F,0
200803,40-49F,0
200803,50-59F,6
200803,60-69F,17
200803,70-79F,8
200803,80-89F,0
200803,90-99F,0
200803,>100F,0
200804,30-39F,0
200804,40-49F,0
200804,50-59F,7
200804,60-69F,13
200804,70-79F,6
200804,80-89F,4
200804,90-99F,0
200804,>100F,0
200805,30-39F,0
200805,40-49F,0
200805,50-59F,0
200805,60-69F,8
200805,70-79F,16
200805,80-89F,3
200805,90-99F,4
200805,>100F,0
200806,30-39F,0
200806,40-49F,0
200806,50-59F,0
200806,60-69F,0
200806,70-79F,17
200806,80-89F,9
200806,90-99F,4
200806,>100F,0
200807,30-39F,0
200807,40-49F,0
200807,50-59F,0
200807,60-69F,1
200807,70-79F,12
200807,80-89F,14
200807,90-99F,3
200807,>100F,1
200808,30-39F,0
200808,40-49F,0
200808,50-59F,0
200808,60-69F,0
200808,70-79F,13
200808,80-89F,12
200808,90-99F,6
200808,>100F,0
200809,30-39F,0
200809,40-49F,0
200809,50-59F,0
200809,60-69F,2
200809,70-79F,11
200809,80-89F,10
200809,90-99F,7
200809,>100F,0
200810,30-39F,0
200810,40-49F,0
200810,50-59F,0
200810,60-69F,3
200810,70-79F,13
200810,80-89F,15
200810,90-99F,0
200810,>100F,0
200811,30-39F,0
200811,40-49F,0
200811,50-59F,4
200811,60-69F,18
200811,70-79F,8
200811,80-89F,0
200811,90-99F,0
200811,>100F,0
200812,30-39F,0
200812,40-49F,10
200812,50-59F,15
200812,60-69F,6
200812,70-79F,0
200812,80-89F,0
200812,90-99F,0
200812,>100F,0
200901,30-39F,0
200901,40-49F,3
200901,50-59F,14
200901,60-69F,13
200901,70-79F,1
200901,80-89F,0
200901,90-99F,0
200901,>100F,0
200902,30-39F,0
200902,40-49F,4
200902,50-59F,17
200902,60-69F,7
200902,70-79F,0
200902,80-89F,0
200902,90-99F,0
200902,>100F,0
200903,30-39F,0
200903,40-49F,0
200903,50-59F,16
200903,60-69F,12
200903,70-79F,3
200903,80-89F,0
200903,90-99F,0
200903,>100F,0
200904,30-39F,0
200904,40-49F,0
200904,50-59F,12
200904,60-69F,10
200904,70-79F,4
200904,80-89F,3
200904,90-99F,1
200904,>100F,0
200905,30-39F,0
200905,40-49F,0
200905,50-59F,1
200905,60-69F,8
200905,70-79F,17
200905,80-89F,3
200905,90-99F,2
